Name,Dice Coefficient
IMD427.bmp,0.3026242602512515
IMD429.bmp,0.25195304013834213
IMD430.bmp,0.2912608720414622
IMD431.bmp,0.29080368189043215
IMD432.bmp,0.29860105764542627
IMD433.bmp,0.2842994186741944
IMD434.bmp,0.2529304283009782
IMD435.bmp,0.41138668674431994
IMD436.bmp,0.3463423110338836
IMD437.bmp,0.29295116892645007
